danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.527,0.926,10,-4.373,1,0.0798,0.00451,0.113,0.1,0.0969,94.977,audio_features,6z0i14WyHNAdQq889bnSu8,spotify:track:6z0i14WyHNAdQq889bnSu8,https://api.spotify.com/v1/tracks/6z0i14WyHNAdQq889bnSu8,https://api.spotify.com/v1/audio-analysis/6z0i14WyHNAdQq889bnSu8,235735,4
0.561,0.932,11,-2.936,1,0.0544,0.109,3.22e-06,0.369,0.18,95.006,audio_features,0rZBe91kLd0h85B9e7T3vR,spotify:track:0rZBe91kLd0h85B9e7T3vR,https://api.spotify.com/v1/tracks/0rZBe91kLd0h85B9e7T3vR,https://api.spotify.com/v1/audio-analysis/0rZBe91kLd0h85B9e7T3vR,171789,4
0.487,0.911,10,-4.89,0,0.216,0.00161,0.498,0.4,0.13,159.946,audio_features,5Th8O9vWzImhIqb1kO8TLE,spotify:track:5Th8O9vWzImhIqb1kO8TLE,https://api.spotify.com/v1/tracks/5Th8O9vWzImhIqb1kO8TLE,https://api.spotify.com/v1/audio-analysis/5Th8O9vWzImhIqb1kO8TLE,230281,4
0.316,0.956,5,-2.31,0,0.147,0.0762,0.000215,0.0746,0.181,96.868,audio_features,7hRfEhxrcO80pJUmrT59kr,spotify:track:7hRfEhxrcO80pJUmrT59kr,https://api.spotify.com/v1/tracks/7hRfEhxrcO80pJUmrT59kr,https://api.spotify.com/v1/audio-analysis/7hRfEhxrcO80pJUmrT59kr,185846,3
0.384,0.968,9,-2.173,0,0.103,0.00437,0.0729,0.198,0.226,180.094,audio_features,0EpqkTQgogq6iHpeOwEoGh,spotify:track:0EpqkTQgogq6iHpeOwEoGh,https://api.spotify.com/v1/tracks/0EpqkTQgogq6iHpeOwEoGh,https://api.spotify.com/v1/audio-analysis/0EpqkTQgogq6iHpeOwEoGh,217653,4
0.58,0.932,0,-1.884,1,0.0797,0.0101,0.000167,0.219,0.548,169.982,audio_features,5BQxtpXiJFMCqjKFklX7xo,spotify:track:5BQxtpXiJFMCqjKFklX7xo,https://api.spotify.com/v1/tracks/5BQxtpXiJFMCqjKFklX7xo,https://api.spotify.com/v1/audio-analysis/5BQxtpXiJFMCqjKFklX7xo,217412,4
0.602,0.952,5,-3.155,0,0.0698,0.00205,5.14e-06,0.866,0.193,97.543,audio_features,6Zvj3BSyp3lwyw9uSqsGpr,spotify:track:6Zvj3BSyp3lwyw9uSqsGpr,https://api.spotify.com/v1/tracks/6Zvj3BSyp3lwyw9uSqsGpr,https://api.spotify.com/v1/audio-analysis/6Zvj3BSyp3lwyw9uSqsGpr,205846,4
0.618,0.994,7,0.217,1,0.479,0.114,2.59e-06,0.275,0.0715,179.939,audio_features,17RJrhF02qbO7jN0jU5mdQ,spotify:track:17RJrhF02qbO7jN0jU5mdQ,https://api.spotify.com/v1/tracks/17RJrhF02qbO7jN0jU5mdQ,https://api.spotify.com/v1/audio-analysis/17RJrhF02qbO7jN0jU5mdQ,202125,4
0.544,0.99,7,-2.571,1,0.225,0.00228,0.000328,0.939,0.108,92.46,audio_features,675l6GVF65IS81eznAR2po,spotify:track:675l6GVF65IS81eznAR2po,https://api.spotify.com/v1/tracks/675l6GVF65IS81eznAR2po,https://api.spotify.com/v1/audio-analysis/675l6GVF65IS81eznAR2po,192324,4
0.58,0.994,6,-1.809,0,0.221,0.0786,0.0752,0.316,0.389,170.029,audio_features,5cfYYPJJku0DQI22bKJ2og,spotify:track:5cfYYPJJku0DQI22bKJ2og,https://api.spotify.com/v1/tracks/5cfYYPJJku0DQI22bKJ2og,https://api.spotify.com/v1/audio-analysis/5cfYYPJJku0DQI22bKJ2og,194118,4
0.467,0.97,2,-2.03,0,0.305,0.00828,0.00324,0.0736,0.0886,160.013,audio_features,2sruUp3twkNTByH73uIpeY,spotify:track:2sruUp3twkNTByH73uIpeY,https://api.spotify.com/v1/tracks/2sruUp3twkNTByH73uIpeY,https://api.spotify.com/v1/audio-analysis/2sruUp3twkNTByH73uIpeY,213254,4
0.552,0.893,1,-4.761,1,0.0399,0.00862,1.74e-05,0.285,0.31,95.037,audio_features,4ucb4VSNPP6zctQqnnubpb,spotify:track:4ucb4VSNPP6zctQqnnubpb,https://api.spotify.com/v1/tracks/4ucb4VSNPP6zctQqnnubpb,https://api.spotify.com/v1/audio-analysis/4ucb4VSNPP6zctQqnnubpb,164211,4
0.575,0.936,4,-2.834,0,0.0821,0.00586,0.0,0.388,0.338,105.01,audio_features,5O9mjAGrtDPTgque6qZWn8,spotify:track:5O9mjAGrtDPTgque6qZWn8,https://api.spotify.com/v1/tracks/5O9mjAGrtDPTgque6qZWn8,https://api.spotify.com/v1/audio-analysis/5O9mjAGrtDPTgque6qZWn8,202571,4
0.577,0.997,1,0.406,1,0.404,0.117,0.233,0.748,0.101,190.01,audio_features,3og4g4ASh85aYNRTHzX0gO,spotify:track:3og4g4ASh85aYNRTHzX0gO,https://api.spotify.com/v1/tracks/3og4g4ASh85aYNRTHzX0gO,https://api.spotify.com/v1/audio-analysis/3og4g4ASh85aYNRTHzX0gO,203053,4
0.687,0.927,4,-1.049,0,0.0494,0.0233,0.0498,0.349,0.0845,102.544,audio_features,5pgQRiuJ0dKnimS6wkpNfA,spotify:track:5pgQRiuJ0dKnimS6wkpNfA,https://api.spotify.com/v1/tracks/5pgQRiuJ0dKnimS6wkpNfA,https://api.spotify.com/v1/audio-analysis/5pgQRiuJ0dKnimS6wkpNfA,160390,4
0.529,0.968,9,-3.029,0,0.0424,0.0427,0.00319,0.572,0.129,95.014,audio_features,0OT4p81EBNnYoxWcPQM7wk,spotify:track:0OT4p81EBNnYoxWcPQM7wk,https://api.spotify.com/v1/tracks/0OT4p81EBNnYoxWcPQM7wk,https://api.spotify.com/v1/audio-analysis/0OT4p81EBNnYoxWcPQM7wk,200961,4
0.567,0.997,4,-2.053,0,0.222,0.302,0.822,0.294,0.0438,155.008,audio_features,2Jum2ypFvxaNcLWHUyi17g,spotify:track:2Jum2ypFvxaNcLWHUyi17g,https://api.spotify.com/v1/tracks/2Jum2ypFvxaNcLWHUyi17g,https://api.spotify.com/v1/audio-analysis/2Jum2ypFvxaNcLWHUyi17g,161419,4
0.643,0.953,7,-2.199,1,0.0701,0.0709,0.0662,0.328,0.0343,95.029,audio_features,0I6ZUfEYKF37J8UQhIVKBg,spotify:track:0I6ZUfEYKF37J8UQhIVKBg,https://api.spotify.com/v1/tracks/0I6ZUfEYKF37J8UQhIVKBg,https://api.spotify.com/v1/audio-analysis/0I6ZUfEYKF37J8UQhIVKBg,223579,4
